,Sales_id,Category,Brand,MRP,Selling price,Discount in %
29982,4,Jewellery,swarovski,5450.0,4360.0,20.0
29983,5,Jewellery,haute curry,799.0,559.0,30.0
29984,6,Jewellery,belleziya,2638.2167045910855,799.0,44.84758845312988
29985,7,Jewellery,swarovski,2638.2167045910855,5450.0,44.84758845312988
29986,8,Jewellery,jewelz,749.0,262.0,65.0
29987,9,Jewellery,swarovski,7250.0,5800.0,20.0
29988,10,Jewellery,clara,1999.0,1899.0,5.0
29989,11,Jewellery,giva,2638.2167045910855,1999.0,44.84758845312988
29990,12,Jewellery,fossil,3495.0,1398.0,60.0
29991,13,Jewellery,lil' star,598.0,299.0,50.0
29992,14,Jewellery,jewelz,999.0,349.0,65.0
29993,15,Jewellery,shaya by caratlane,3200.0,3040.0,5.0
29994,16,Jewellery,giva,1399.0,1329.0,5.0
29995,17,Jewellery,giva,2299.0,2184.0,5.0
29996,18,Jewellery,swarovski,2638.2167045910855,6450.0,44.84758845312988
29997,19,Jewellery,tribal zone,399.0,279.0,30.0
29998,20,Jewellery,ayesha,598.0,299.0,50.0
29999,21,Jewellery,pretty women,2638.2167045910855,299.0,44.84758845312988
