,Sales_id,Category,Brand,MRP,Selling price,Discount in %
28811,3,Fragrance,jean paul gaultier,5750.0,4312.0,25.0
28812,4,Fragrance,ajmal,1200.0,960.0,20.0
28813,5,Fragrance,calvin klein,2638.2167045910855,6200.0,44.84758845312988
28814,6,Fragrance,davidoff,2638.2167045910855,5300.0,44.84758845312988
28815,7,Fragrance,davidoff,2638.2167045910855,5050.0,44.84758845312988
28816,8,Fragrance,superdry,2638.2167045910855,399.0,44.84758845312988
28817,9,Fragrance,coach,2638.2167045910855,5500.0,44.84758845312988
28818,10,Fragrance,thierry mugler,3600.0,3240.0,10.0
28819,11,Fragrance,lacoste,2638.2167045910855,3800.0,44.84758845312988
28820,12,Fragrance,issey miyake,2638.2167045910855,7400.0,44.84758845312988
28821,13,Fragrance,ajmal,600.0,480.0,20.0
28822,14,Fragrance,carolina herrera,7200.0,6120.0,15.0
28823,15,Fragrance,gucci,2638.2167045910855,7150.0,44.84758845312988
28824,16,Fragrance,issey miyake,2638.2167045910855,6650.0,44.84758845312988
28825,17,Fragrance,jimmy choo,2638.2167045910855,4950.0,44.84758845312988
28826,18,Fragrance,superdry,2638.2167045910855,399.0,44.84758845312988
28827,19,Fragrance,ferragamo,2638.2167045910855,7500.0,44.84758845312988
28828,20,Fragrance,and,1200.0,960.0,20.0
28829,21,Fragrance,boucheron,3850.0,2695.0,30.0
28831,23,Fragrance,hugo boss,2638.2167045910855,5050.0,44.84758845312988
28832,24,Fragrance,ajmal,2638.2167045910855,299.0,44.84758845312988
28833,25,Fragrance,antonio banderas,2638.2167045910855,500.0,44.84758845312988
28834,0,Fragrance,police,3200.0,2560.0,20.0
28835,1,Fragrance,versace,2638.2167045910855,7250.0,44.84758845312988
28836,2,Fragrance,lanvin,5700.0,3990.0,30.0
28837,3,Fragrance,paco rabanne,7200.0,5400.0,25.0
28838,4,Fragrance,and,1200.0,960.0,20.0
28839,5,Fragrance,moschino,5800.0,4060.0,30.0
28840,6,Fragrance,nina ricci,4725.0,3543.0,25.0
28841,7,Fragrance,chopard,2638.2167045910855,10000.0,44.84758845312988
28842,8,Fragrance,yves rocher,2638.2167045910855,700.0,44.84758845312988
28843,9,Fragrance,estee lauder,2638.2167045910855,6500.0,44.84758845312988
28844,10,Fragrance,nina ricci,5300.0,3975.0,25.0
28845,11,Fragrance,marc jacobs,2638.2167045910855,6550.0,44.84758845312988
28846,12,Fragrance,hugo boss,2638.2167045910855,4850.0,44.84758845312988
28847,13,Fragrance,paco rabanne,5300.0,4505.0,15.0
28848,14,Fragrance,ulric de varens,2638.2167045910855,1225.0,44.84758845312988
28849,15,Fragrance,ajmal,600.0,480.0,20.0
28850,16,Fragrance,gucci,2638.2167045910855,10800.0,44.84758845312988
28851,17,Fragrance,ajmal,2638.2167045910855,299.0,44.84758845312988
28852,18,Fragrance,colour me,2638.2167045910855,1700.0,44.84758845312988
28853,19,Fragrance,estee lauder,2638.2167045910855,6400.0,44.84758845312988
28854,20,Fragrance,hugo boss,2638.2167045910855,4850.0,44.84758845312988
28855,21,Fragrance,burberry,2638.2167045910855,8600.0,44.84758845312988
28857,23,Fragrance,moschino,4150.0,2905.0,30.0
28858,24,Fragrance,colour me,2638.2167045910855,699.0,44.84758845312988
28859,25,Fragrance,skinn,1795.0,1525.0,15.0
28860,0,Fragrance,givenchy,2638.2167045910855,8775.0,44.84758845312988
28861,1,Fragrance,giorgio armani,2638.2167045910855,9900.0,44.84758845312988
28862,2,Fragrance,and,1500.0,1275.0,15.0
28863,3,Fragrance,ulric de varens,2638.2167045910855,1095.0,44.84758845312988
28864,4,Fragrance,embark,2638.2167045910855,1185.0,44.84758845312988
28865,5,Fragrance,issey miyake,2638.2167045910855,6175.0,44.84758845312988
28866,6,Fragrance,nina ricci,4300.0,3655.0,15.0
28867,7,Fragrance,and,2638.2167045910855,400.0,44.84758845312988
28868,8,Fragrance,davidoff,2638.2167045910855,3950.0,44.84758845312988
28869,9,Fragrance,lacoste,2638.2167045910855,3800.0,44.84758845312988
28870,10,Fragrance,narciso rodriguez,2638.2167045910855,5300.0,44.84758845312988
28871,11,Fragrance,v canto,2638.2167045910855,12800.0,44.84758845312988
28872,12,Fragrance,police,2450.0,1960.0,20.0
28873,13,Fragrance,ferragamo,2638.2167045910855,6800.0,44.84758845312988
28874,14,Fragrance,all good scents,2638.2167045910855,990.0,44.84758845312988
28875,15,Fragrance,narciso rodriguez,2638.2167045910855,6225.0,44.84758845312988
28876,16,Fragrance,fastrack,2638.2167045910855,845.0,44.84758845312988
28877,17,Fragrance,nike,2638.2167045910855,798.0,44.84758845312988
28878,18,Fragrance,antonio banderas,490.0,367.0,25.0
28879,19,Fragrance,plum,525.0,420.0,20.0
28880,20,Fragrance,jean paul gaultier,5700.0,4275.0,25.0
28881,21,Fragrance,versace,2638.2167045910855,8900.0,44.84758845312988
28883,23,Fragrance,skinn,1795.0,1525.0,15.0
28884,24,Fragrance,kama ayurveda,2638.2167045910855,995.0,44.84758845312988
28885,25,Fragrance,calvin klein,2638.2167045910855,5500.0,44.84758845312988
28886,0,Fragrance,ferragamo,2638.2167045910855,6500.0,44.84758845312988
28887,1,Fragrance,all good scents,2638.2167045910855,1200.0,44.84758845312988
28888,2,Fragrance,arcelia,1495.0,1196.0,20.0
28889,3,Fragrance,carolina herrera,2638.2167045910855,8000.0,44.84758845312988
28890,4,Fragrance,hugo boss,2638.2167045910855,6200.0,44.84758845312988
28891,5,Fragrance,global desi,1000.0,750.0,25.0
28892,6,Fragrance,davidoff,2638.2167045910855,3500.0,44.84758845312988
28893,7,Fragrance,skinn,2295.0,1950.0,15.0
28894,8,Fragrance,roberto cavalli,2638.2167045910855,6400.0,44.84758845312988
28895,9,Fragrance,guess,3990.0,3192.0,20.0
28896,10,Fragrance,versace,2638.2167045910855,7400.0,44.84758845312988
28897,11,Fragrance,nike,2638.2167045910855,998.0,44.84758845312988
28898,12,Fragrance,narciso rodriguez,2638.2167045910855,6350.0,44.84758845312988
28899,13,Fragrance,nike,2638.2167045910855,798.0,44.84758845312988
28900,14,Fragrance,aigner,5900.0,4130.0,30.0
28901,15,Fragrance,ajmal,2999.0,1499.0,50.0
28902,16,Fragrance,paco rabanne,7200.0,6480.0,10.0
28903,17,Fragrance,elizabeth arden,2638.2167045910855,5150.0,44.84758845312988
28904,18,Fragrance,aigner,4950.0,3465.0,30.0
28905,19,Fragrance,versace,2638.2167045910855,6650.0,44.84758845312988
28906,20,Fragrance,abercrombie & fitch,4500.0,4050.0,10.0
28907,21,Fragrance,elizabeth arden,2638.2167045910855,3300.0,44.84758845312988
28909,23,Fragrance,thierry mugler,4690.0,4221.0,10.0
28910,24,Fragrance,giorgio armani,2638.2167045910855,6200.0,44.84758845312988
28911,25,Fragrance,dolce & gabbana,2638.2167045910855,5400.0,44.84758845312988
28912,0,Fragrance,hugo boss,2638.2167045910855,8550.0,44.84758845312988
28913,1,Fragrance,dolce & gabbana,2638.2167045910855,7325.0,44.84758845312988
28914,2,Fragrance,marc jacobs,2638.2167045910855,8250.0,44.84758845312988
28915,3,Fragrance,thierry mugler,5500.0,4950.0,10.0
28916,4,Fragrance,dolce & gabbana,2638.2167045910855,4450.0,44.84758845312988
28917,5,Fragrance,carolina herrera,6700.0,5025.0,25.0
28918,6,Fragrance,carolina herrera,5500.0,4675.0,15.0
28919,7,Fragrance,dkny,4900.0,3920.0,20.0
28920,8,Fragrance,ajmal,2638.2167045910855,750.0,44.84758845312988
28921,9,Fragrance,ajmal,600.0,480.0,20.0
28922,10,Fragrance,mercedes benz,3700.0,3330.0,10.0
28923,11,Fragrance,givenchy,2638.2167045910855,7150.0,44.84758845312988
28924,12,Fragrance,davidoff,2638.2167045910855,4150.0,44.84758845312988
28925,13,Fragrance,elizabeth arden,2638.2167045910855,5525.0,44.84758845312988
28926,14,Fragrance,kama ayurveda,2638.2167045910855,3295.0,44.84758845312988
28927,15,Fragrance,carolina herrera,2638.2167045910855,6875.0,44.84758845312988
28928,16,Fragrance,narciso rodriguez,2638.2167045910855,6350.0,44.84758845312988
28929,17,Fragrance,global desi,1600.0,1200.0,25.0
28930,18,Fragrance,jimmy choo,2638.2167045910855,7200.0,44.84758845312988
28931,19,Fragrance,ajmal,2638.2167045910855,399.0,44.84758845312988
28932,20,Fragrance,yves rocher,2638.2167045910855,700.0,44.84758845312988
28933,21,Fragrance,all good scents,2638.2167045910855,750.0,44.84758845312988
28935,23,Fragrance,maryaj,1200.0,960.0,20.0
28936,24,Fragrance,arcelia,595.0,476.0,20.0
28937,25,Fragrance,moschino,4000.0,3600.0,10.0
28938,0,Fragrance,marc jacobs,2638.2167045910855,19800.0,44.84758845312988
28939,1,Fragrance,global desi,1600.0,1200.0,25.0
28940,2,Fragrance,embark,1695.0,1271.0,25.0
28941,3,Fragrance,coach,2638.2167045910855,3200.0,44.84758845312988
28942,4,Fragrance,versace,2638.2167045910855,6700.0,44.84758845312988
28943,5,Fragrance,abercrombie & fitch,4900.0,4410.0,10.0
28944,6,Fragrance,coach,2638.2167045910855,6350.0,44.84758845312988
28945,7,Fragrance,paco rabanne,6850.0,5137.0,25.0
28946,8,Fragrance,versace,2638.2167045910855,5500.0,44.84758845312988
28947,9,Fragrance,coach,2638.2167045910855,6350.0,44.84758845312988
28948,10,Fragrance,ajmal,799.0,599.0,25.0
28949,11,Fragrance,embark,2638.2167045910855,345.0,44.84758845312988
28950,12,Fragrance,estee lauder,2638.2167045910855,7200.0,44.84758845312988
28951,13,Fragrance,police,3200.0,2560.0,20.0
28952,14,Fragrance,yves saint laurent,2638.2167045910855,5900.0,44.84758845312988
28953,15,Fragrance,ungaro,2638.2167045910855,1995.0,44.84758845312988
28954,16,Fragrance,nina ricci,5850.0,4972.0,15.0
28955,17,Fragrance,roberto cavalli,2638.2167045910855,6200.0,44.84758845312988
28956,18,Fragrance,chloe,2638.2167045910855,8500.0,44.84758845312988
28957,19,Fragrance,police,3200.0,2560.0,20.0
28958,20,Fragrance,18.21 man made,2638.2167045910855,5500.0,44.84758845312988
28959,21,Fragrance,plum,525.0,420.0,20.0
28961,23,Fragrance,colour me,2638.2167045910855,699.0,44.84758845312988
28962,24,Fragrance,dolce & gabbana,2638.2167045910855,5600.0,44.84758845312988
28963,25,Fragrance,narciso rodriguez,2638.2167045910855,3900.0,44.84758845312988
